index	chr	dom start	dom end	overlap %age	overlaps with	hier level
114	chr8	98760000	99200000	0.00481611208406	0	2
24	chr8	99240000	101120000	0.0205779334501	0	2
44	chr8	101280000	102400000	0.0122591943958	0	2
57	chr8	102440000	103320000	0.00963222416813	0	2
83	chr8	103360000	103960000	0.00656742556918	0	2
106	chr8	104120000	104600000	0.00525394045534	0	2
20	chr8	105560000	107760000	0.0240805604203	0	2
45	chr8	107800000	108880000	0.0118213660245	0	2
54	chr8	108920000	109840000	0.0100700525394	0	2
259	chr8	110120000	110200000	0.000875656742557	0	2
323	chr8	110360000	110400000	0.000437828371278	0	2
3	chr8	110520000	118400000	0.0862521891419	0	2
17	chr8	118440000	120920000	0.0271453590193	0	2
11	chr8	121160000	124360000	0.0350262697023	0	2
91	chr8	125600000	126160000	0.0061295971979	0	2
84	chr8	126200000	126800000	0.00656742556918	0	2
6	chr8	126840000	131000000	0.045534150613	0	2
81	chr8	131160000	131800000	0.00700525394046	0	2
2	chr8	131840000	141440000	0.105078809107	0	2
200	chr8	145800000	145960000	0.4	122	2
180	chr8	146000000	146200000	0.5	122	2
202	chr8	10640000	10760000	0.428571428571	146	3
99	chr8	16720000	17200000	0.75	77	3
152	chr8	17240000	17480000	0.375	77	3
236	chr8	17520000	17600000	0.125	77	3
166	chr8	17640000	17840000	0.3125	77	3
132	chr8	19760000	20080000	0.666666666667	100	3
133	chr8	22200000	22520000	0.533333333333	82	3
134	chr8	22560000	22880000	0.533333333333	82	3
101	chr8	23680000	24160000	0.705882352941	68	3
154	chr8	26040000	26280000	0.75	135	3
272	chr8	26320000	26360000	0.125	135	3
274	chr8	27720000	27760000	0.0769230769231	94	3
275	chr8	28440000	28480000	0.333333333333	209	3
95	chr8	28720000	29240000	0.371428571429	33	3
59	chr8	29280000	30120000	0.6	33	3
276	chr8	30760000	30800000	0.0909090909091	109	3
210	chr8	37800000	37920000	0.75	186	3
168	chr8	41920000	42120000	0.454545454545	110	3
169	chr8	42160000	42360000	0.454545454545	110	3
215	chr8	42840000	42960000	0.75	188	3
10	chr8	50080000	53480000	0.0945494994438	1	3
217	chr8	53680000	53800000	0.00333704115684	1	3
281	chr8	54320000	54360000	0.00111234705228	1	3
282	chr8	54600000	54640000	0.00111234705228	1	3
243	chr8	54840000	54920000	0.00222469410456	1	3
218	chr8	54960000	55080000	0.00333704115684	1	3
189	chr8	55320000	55480000	0.00444938820912	1	3
172	chr8	56120000	56320000	0.0055617352614	1	3
244	chr8	56440000	56520000	0.00222469410456	1	3
284	chr8	57040000	57080000	0.00111234705228	1	3
285	chr8	57280000	57320000	0.00111234705228	1	3
69	chr8	57560000	58240000	0.0189098998888	1	3
245	chr8	58520000	58600000	0.00222469410456	1	3
246	chr8	58760000	58840000	0.00222469410456	1	3
28	chr8	59680000	61320000	0.0456062291435	1	3
287	chr8	61560000	61600000	0.00111234705228	1	3
103	chr8	61760000	62240000	0.0133481646274	1	3
174	chr8	62320000	62520000	0.0055617352614	1	3
175	chr8	62680000	62880000	0.0055617352614	1	3
290	chr8	63000000	63040000	0.00111234705228	1	3
291	chr8	63280000	63320000	0.00111234705228	1	3
292	chr8	63760000	63800000	0.00111234705228	1	3
221	chr8	64360000	64480000	0.00333704115684	1	3
295	chr8	64520000	64560000	0.00111234705228	1	3
296	chr8	65560000	65600000	0.00111234705228	1	3
222	chr8	65720000	65840000	0.00333704115684	1	3
298	chr8	66360000	66400000	0.00111234705228	1	3
299	chr8	66720000	66760000	0.00111234705228	1	3
70	chr8	66840000	67520000	0.0189098998888	1	3
56	chr8	67560000	68440000	0.0244716351502	1	3
156	chr8	68600000	68840000	0.00667408231368	1	3
223	chr8	68960000	69080000	0.00333704115684	1	3
193	chr8	69240000	69400000	0.00444938820912	1	3
42	chr8	69600000	70760000	0.0322580645161	1	3
301	chr8	70840000	70880000	0.00111234705228	1	3
89	chr8	71200000	71760000	0.0155728587319	1	3
104	chr8	72040000	72520000	0.0133481646274	1	3
250	chr8	72800000	72880000	0.00222469410456	1	3
139	chr8	72920000	73240000	0.00889877641824	1	3
194	chr8	73600000	73760000	0.00444938820912	1	3
140	chr8	73960000	74280000	0.00889877641824	1	3
141	chr8	74400000	74720000	0.00889877641824	1	3
176	chr8	74880000	75080000	0.0055617352614	1	3
158	chr8	75200000	75440000	0.00667408231368	1	3
25	chr8	76760000	78480000	0.0478309232481	1	3
303	chr8	79600000	79640000	0.00111234705228	1	3
12	chr8	79760000	82760000	0.083426028921	1	3
225	chr8	82840000	82960000	0.00333704115684	1	3
307	chr8	83080000	83120000	0.00111234705228	1	3
308	chr8	85960000	86000000	0.00111234705228	1	3
254	chr8	87480000	87560000	0.5	196	3
311	chr8	87800000	87840000	0.00925925925926	5	3
312	chr8	89000000	89040000	0.00925925925926	5	3
255	chr8	89160000	89240000	0.0185185185185	5	3
314	chr8	89440000	89480000	0.00925925925926	5	3
256	chr8	90080000	90160000	0.0185185185185	5	3
112	chr8	90280000	90720000	0.101851851852	5	3
160	chr8	90840000	91080000	0.0555555555556	5	3
315	chr8	91120000	91160000	0.00925925925926	5	3
72	chr8	91400000	92080000	0.157407407407	5	3
177	chr8	94840000	95040000	0.25	62	3
128	chr8	95080000	95440000	0.45	62	3
197	chr8	95480000	95640000	0.2	62	3
113	chr8	95920000	96360000	0.314285714286	34	3
53	chr8	96400000	97320000	0.657142857143	34	3
258	chr8	98720000	98800000	0.181818181818	114	3
149	chr8	98920000	99200000	0.636363636364	114	3
129	chr8	99240000	99600000	0.191489361702	24	3
36	chr8	99640000	101000000	0.723404255319	24	3
130	chr8	101280000	101640000	0.321428571429	44	3
67	chr8	101680000	102400000	0.642857142857	44	3
320	chr8	102440000	102480000	0.0454545454545	57	3
321	chr8	102680000	102720000	0.0454545454545	57	3
105	chr8	102840000	103320000	0.545454545455	57	3
178	chr8	103960000	104160000	0.416666666667	106	3
73	chr8	104880000	105560000	0.309090909091	20	3
37	chr8	105600000	106960000	0.618181818182	20	3
324	chr8	110680000	110720000	0.00507614213198	3	3
325	chr8	111400000	111440000	0.00507614213198	3	3
326	chr8	111960000	112000000	0.00507614213198	3	3
14	chr8	115640000	118400000	0.350253807107	3	3
38	chr8	118440000	119800000	0.548387096774	17	3
121	chr8	119840000	120240000	0.161290322581	17	3
328	chr8	120440000	120480000	0.0161290322581	17	3
145	chr8	120520000	120840000	0.129032258065	17	3
329	chr8	120880000	120920000	0.0161290322581	17	3
131	chr8	121160000	121520000	0.1125	11	3
107	chr8	121560000	122040000	0.15	11	3
26	chr8	122080000	123760000	0.525	11	3
41	chr8	124360000	125560000	0.375	11	3
49	chr8	126840000	127880000	0.25	6	3
13	chr8	127920000	130880000	0.711538461538	6	3
163	chr8	130920000	131160000	0.375	81	3
32	chr8	131840000	133280000	0.15	2	3
331	chr8	133680000	133720000	0.00416666666667	2	3
75	chr8	133880000	134560000	0.0708333333333	2	3
39	chr8	134600000	135960000	0.141666666667	2	3
4	chr8	136000000	140720000	0.491666666667	2	3
93	chr8	140880000	141440000	0.0583333333333	2	3
230	chr8	145800000	145920000	0.75	200	3
270	chr8	17560000	17600000	0.5	236	4
205	chr8	22200000	22320000	0.375	133	4
184	chr8	22360000	22520000	0.5	133	4
87	chr8	30080000	30640000	0.666666666667	59	4
241	chr8	42920000	43000000	0.666666666667	215	4
16	chr8	50080000	52720000	0.776470588235	10	4
88	chr8	52920000	53480000	0.164705882353	10	4
283	chr8	56400000	56440000	0.5	244	4
219	chr8	57560000	57680000	0.176470588235	69	4
173	chr8	57800000	58000000	0.294117647059	69	4
190	chr8	58040000	58200000	0.235294117647	69	4
191	chr8	58240000	58400000	0.235294117647	69	4
286	chr8	59680000	59720000	0.0243902439024	28	4
124	chr8	61760000	62120000	0.75	103	4
247	chr8	62440000	62520000	0.4	174	4
248	chr8	64320000	64400000	0.666666666667	221	4
294	chr8	64440000	64480000	0.333333333333	221	4
297	chr8	65720000	65760000	0.333333333333	222	4
120	chr8	67120000	67520000	0.588235294118	70	4
192	chr8	67560000	67720000	0.181818181818	56	4
71	chr8	67760000	68440000	0.772727272727	56	4
249	chr8	69040000	69120000	0.666666666667	223	4
126	chr8	72080000	72440000	0.75	104	4
157	chr8	74040000	74280000	0.75	140	4
304	chr8	79760000	79800000	0.0133333333333	12	4
60	chr8	79920000	80760000	0.28	12	4
29	chr8	81160000	82760000	0.533333333333	12	4
253	chr8	82880000	82960000	0.666666666667	225	4
313	chr8	89160000	89200000	0.5	255	4
316	chr8	91400000	91440000	0.0588235294118	72	4
96	chr8	91560000	92080000	0.764705882353	72	4
257	chr8	95920000	96000000	0.181818181818	113	4
144	chr8	96040000	96360000	0.727272727273	113	4
319	chr8	98760000	98800000	0.5	258	4
161	chr8	101680000	101920000	0.333333333333	67	4
115	chr8	101960000	102400000	0.611111111111	67	4
322	chr8	103960000	104000000	0.2	178	4
162	chr8	105600000	105840000	0.176470588235	37	4
48	chr8	105880000	106920000	0.764705882353	37	4
63	chr8	106960000	107760000	0.588235294118	37	4
21	chr8	116200000	118160000	0.710144927536	14	4
179	chr8	118200000	118400000	0.0724637681159	14	4
327	chr8	120240000	120280000	0.1	121	4
226	chr8	121040000	121160000	0.333333333333	131	4
90	chr8	123800000	124360000	0.466666666667	41	4
330	chr8	124400000	124440000	0.0333333333333	41	4
150	chr8	124560000	124840000	0.233333333333	41	4
74	chr8	124880000	125560000	0.566666666667	41	4
58	chr8	127920000	128800000	0.297297297297	13	4
22	chr8	128840000	130800000	0.662162162162	13	4
227	chr8	131040000	131160000	0.5	163	4
228	chr8	133760000	133880000	0.176470588235	75	4
46	chr8	134600000	135680000	0.794117647059	39	4
229	chr8	135840000	135960000	0.0882352941176	39	4
8	chr8	136000000	139640000	0.771186440678	4	4
332	chr8	140000000	140040000	0.00847457627119	4	4
92	chr8	140160000	140720000	0.118644067797	4	4
333	chr8	140880000	140920000	0.0714285714286	93	4
334	chr8	141040000	141080000	0.0714285714286	93	4
335	chr8	141200000	141240000	0.0714285714286	93	4
198	chr8	141280000	141440000	0.285714285714	93	4
171	chr8	52920000	53120000	0.357142857143	88	5
138	chr8	53160000	53480000	0.571428571429	88	5
220	chr8	58280000	58400000	0.75	191	5
288	chr8	62400000	62440000	0.5	247	5
289	chr8	62480000	62520000	0.5	247	5
293	chr8	64280000	64320000	0.5	248	5
125	chr8	67760000	68120000	0.529411764706	71	5
148	chr8	68160000	68440000	0.411764705882	71	5
300	chr8	69040000	69080000	0.5	249	5
224	chr8	73960000	74080000	0.5	157	5
195	chr8	74120000	74280000	0.666666666667	157	5
127	chr8	80800000	81160000	0.225	29	5
43	chr8	81600000	82720000	0.7	29	5
306	chr8	82760000	82800000	0.025	29	5
116	chr8	123800000	124240000	0.785714285714	90	5
260	chr8	124280000	124360000	0.142857142857	90	5
261	chr8	131040000	131120000	0.666666666667	227	5
262	chr8	133760000	133840000	0.666666666667	228	5
302	chr8	73960000	74000000	0.333333333333	224	6
251	chr8	81160000	81240000	0.222222222222	127	6
252	chr8	81600000	81680000	0.0714285714286	43	6
142	chr8	81720000	82040000	0.285714285714	43	6
159	chr8	82080000	82320000	0.214285714286	43	6
143	chr8	82360000	82680000	0.285714285714	43	6
305	chr8	81200000	81240000	0.5	251	7
158	chr16	80000	120000	0	-1	1
159	chr16	480000	520000	0	-1	1
135	chr16	920000	1000000	0	-1	1
160	chr16	1120000	1160000	0	-1	1
86	chr16	1480000	1720000	0	-1	1
122	chr16	1840000	1960000	0	-1	1
112	chr16	2280000	2440000	0	-1	1
96	chr16	2720000	2920000	0	-1	1
161	chr16	3080000	3120000	0	-1	1
23	chr16	3240000	4320000	0	-1	1
125	chr16	4480000	4600000	0	-1	1
126	chr16	4840000	4960000	0	-1	1
1	chr16	5240000	14600000	0	-1	1
32	chr16	15440000	16200000	0	-1	1
21	chr16	16880000	18080000	0	-1	1
167	chr16	18720000	18760000	0	-1	1
70	chr16	19040000	19360000	0	-1	1
27	chr16	19480000	20320000	0	-1	1
40	chr16	20640000	21280000	0	-1	1
140	chr16	21520000	21600000	0	-1	1
88	chr16	21880000	22120000	0	-1	1
141	chr16	22160000	22240000	0	-1	1
170	chr16	22280000	22320000	0	-1	1
5	chr16	22600000	27400000	0	-1	1
35	chr16	27440000	28160000	0	-1	1
173	chr16	28800000	28840000	0	-1	1
114	chr16	29760000	29920000	0	-1	1
79	chr16	30320000	30600000	0	-1	1
100	chr16	30640000	30840000	0	-1	1
174	chr16	30960000	31000000	0	-1	1
175	chr16	31480000	31520000	0	-1	1
128	chr16	32440000	32560000	0	-1	1
145	chr16	33840000	33920000	0	-1	1
49	chr16	34320000	34800000	0	-1	1
178	chr16	35040000	35080000	0	-1	1
0	chr16	45080000	83080000	0	-1	1
46	chr16	83120000	83640000	0	-1	1
17	chr16	84280000	85920000	0	-1	1
85	chr16	86040000	86320000	0	-1	1
133	chr16	86600000	86720000	0	-1	1
155	chr16	87200000	87280000	0	-1	1
94	chr16	87560000	87800000	0	-1	1
74	chr16	87840000	88160000	0	-1	1
134	chr16	88320000	88440000	0	-1	1
157	chr16	88600000	88680000	0	-1	1
121	chr16	1480000	1600000	0.5	86	2
136	chr16	1640000	1720000	0.333333333333	86	2
123	chr16	2320000	2440000	0.75	112	2
87	chr16	3240000	3480000	0.222222222222	23	2
30	chr16	3520000	4320000	0.740740740741	23	2
162	chr16	4480000	4520000	0.333333333333	125	2
3	chr16	5240000	10680000	0.581196581197	1	2
165	chr16	10880000	10920000	0.0042735042735	1	2
62	chr16	10960000	11360000	0.042735042735	1	2
44	chr16	11400000	11920000	0.0555555555556	1	2
15	chr16	12160000	13880000	0.183760683761	1	2
37	chr16	13920000	14600000	0.0726495726496	1	2
48	chr16	15720000	16200000	0.631578947368	32	2
66	chr16	19480000	19840000	0.428571428571	27	2
57	chr16	19880000	20320000	0.52380952381	27	2
138	chr16	20640000	20720000	0.125	40	2
139	chr16	20760000	20840000	0.125	40	2
98	chr16	21080000	21280000	0.3125	40	2
31	chr16	22560000	23360000	0.166666666667	5	2
142	chr16	23560000	23640000	0.0166666666667	5	2
38	chr16	23680000	24360000	0.141666666667	5	2
39	chr16	24480000	25160000	0.141666666667	5	2
13	chr16	25200000	27400000	0.458333333333	5	2
41	chr16	27440000	28000000	0.777777777778	35	2
99	chr16	28040000	28240000	0.277777777778	35	2
144	chr16	30640000	30720000	0.4	100	2
67	chr16	34320000	34680000	0.75	49	2
102	chr16	45280000	45480000	0.00526315789474	0	2
22	chr16	45640000	46840000	0.0315789473684	0	2
68	chr16	46880000	47240000	0.00947368421053	0	2
33	chr16	47280000	48040000	0.02	0	2
2	chr16	48480000	55000000	0.171578947368	0	2
103	chr16	55880000	56080000	0.00526315789474	0	2
179	chr16	56200000	56240000	0.00105263157895	0	2
129	chr16	56360000	56480000	0.00315789473684	0	2
81	chr16	56720000	57000000	0.00736842105263	0	2
180	chr16	57160000	57200000	0.00105263157895	0	2
6	chr16	57320000	61920000	0.121052631579	0	2
8	chr16	61960000	64960000	0.0789473684211	0	2
52	chr16	65000000	65480000	0.0126315789474	0	2
130	chr16	65640000	65760000	0.00315789473684	0	2
117	chr16	65880000	66040000	0.00421052631579	0	2
53	chr16	66080000	66560000	0.0126315789474	0	2
91	chr16	66600000	66840000	0.00631578947368	0	2
26	chr16	66960000	67840000	0.0231578947368	0	2
64	chr16	67960000	68360000	0.0105263157895	0	2
131	chr16	68400000	68520000	0.00315789473684	0	2
150	chr16	69120000	69200000	0.00210526315789	0	2
29	chr16	69400000	70240000	0.0221052631579	0	2
92	chr16	70360000	70600000	0.00631578947368	0	2
12	chr16	70640000	72920000	0.06	0	2
54	chr16	73280000	73760000	0.0126315789474	0	2
60	chr16	73800000	74240000	0.0115789473684	0	2
4	chr16	74280000	79640000	0.141052631579	0	2
153	chr16	79880000	79960000	0.00210526315789	0	2
109	chr16	80080000	80280000	0.00526315789474	0	2
14	chr16	80400000	82480000	0.0547368421053	0	2
55	chr16	82600000	83080000	0.0126315789474	0	2
111	chr16	83120000	83320000	0.384615384615	46	2
84	chr16	83360000	83640000	0.538461538462	46	2
47	chr16	83800000	84320000	0.317073170732	17	2
36	chr16	84400000	85120000	0.439024390244	17	2
34	chr16	85160000	85920000	0.463414634146	17	2
186	chr16	86680000	86720000	0.333333333333	133	2
187	chr16	87560000	87600000	0.166666666667	94	2
156	chr16	87720000	87800000	0.333333333333	94	2
95	chr16	87920000	88160000	0.75	74	2
188	chr16	88320000	88360000	0.333333333333	134	2
137	chr16	2360000	2440000	0.666666666667	123	3
124	chr16	3520000	3640000	0.15	30	3
43	chr16	3760000	4280000	0.65	30	3
7	chr16	5240000	8480000	0.595588235294	3	3
163	chr16	8640000	8680000	0.00735294117647	3	3
164	chr16	8720000	8760000	0.00735294117647	3	3
97	chr16	8920000	9120000	0.0367647058824	3	3
24	chr16	9240000	10240000	0.183823529412	3	3
113	chr16	10520000	10680000	0.0294117647059	3	3
75	chr16	11000000	11280000	0.7	62	3
166	chr16	11880000	11920000	0.0769230769231	44	3
76	chr16	12160000	12440000	0.162790697674	15	3
77	chr16	15440000	15720000	0.583333333333	48	3
168	chr16	20600000	20640000	0.5	138	3
169	chr16	20640000	20680000	0.5	138	3
171	chr16	23560000	23600000	0.5	142	3
58	chr16	24480000	24920000	0.647058823529	39	3
143	chr16	25080000	25160000	0.117647058824	39	3
78	chr16	27120000	27400000	0.127272727273	13	3
127	chr16	28040000	28160000	0.6	99	3
172	chr16	28200000	28240000	0.2	99	3
176	chr16	34320000	34360000	0.111111111111	67	3
177	chr16	34400000	34440000	0.111111111111	67	3
101	chr16	34480000	34680000	0.555555555556	67	3
50	chr16	48120000	48600000	0.0736196319018	2	3
71	chr16	48640000	48960000	0.0490797546012	2	3
10	chr16	49000000	51640000	0.40490797546	2	3
89	chr16	51680000	51920000	0.0368098159509	2	3
11	chr16	52040000	54360000	0.355828220859	2	3
59	chr16	54520000	54960000	0.0674846625767	2	3
28	chr16	55000000	55840000	0.128834355828	2	3
147	chr16	56720000	56800000	0.285714285714	81	3
116	chr16	56840000	57000000	0.571428571429	81	3
16	chr16	61920000	63600000	0.56	8	3
20	chr16	63640000	64960000	0.44	8	3
104	chr16	65000000	65200000	0.416666666667	52	3
90	chr16	65240000	65480000	0.5	52	3
148	chr16	66160000	66240000	0.166666666667	53	3
82	chr16	66280000	66560000	0.583333333333	53	3
118	chr16	66960000	67120000	0.181818181818	26	3
45	chr16	67240000	67760000	0.590909090909	26	3
151	chr16	69320000	69400000	0.0952380952381	29	3
42	chr16	69440000	70000000	0.666666666667	29	3
107	chr16	70040000	70240000	0.238095238095	29	3
108	chr16	73080000	73280000	0.416666666667	54	3
93	chr16	73800000	74040000	0.545454545455	60	3
119	chr16	74080000	74240000	0.363636363636	60	3
18	chr16	74360000	75800000	0.268656716418	4	3
65	chr16	75840000	76240000	0.0746268656716	4	3
73	chr16	76280000	76600000	0.0597014925373	4	3
9	chr16	76640000	79440000	0.522388059701	4	3
152	chr16	79560000	79640000	0.0149253731343	4	3
183	chr16	80400000	80440000	0.0192307692308	14	3
69	chr16	80480000	80840000	0.173076923077	14	3
83	chr16	82800000	83080000	0.583333333333	55	3
184	chr16	83800000	83840000	0.0769230769231	47	3
132	chr16	84280000	84400000	0.230769230769	47	3
120	chr16	84440000	84600000	0.222222222222	36	3
56	chr16	84640000	85120000	0.666666666667	36	3
61	chr16	3760000	4160000	0.769230769231	43	4
115	chr16	48160000	48320000	0.333333333333	50	4
19	chr16	49360000	50680000	0.5	10	4
25	chr16	50720000	51640000	0.348484848485	10	4
146	chr16	52040000	52120000	0.0344827586207	11	4
80	chr16	54080000	54360000	0.120689655172	11	4
72	chr16	55000000	55320000	0.380952380952	28	4
51	chr16	55360000	55840000	0.571428571429	28	4
105	chr16	67280000	67480000	0.384615384615	45	4
106	chr16	67520000	67720000	0.384615384615	45	4
149	chr16	67760000	67840000	0.153846153846	45	4
182	chr16	69320000	69360000	0.5	151	4
110	chr16	82600000	82800000	0.714285714286	83	4
154	chr16	84280000	84360000	0.666666666667	132	4
63	chr16	49000000	49400000	0.30303030303	19	5
181	chr16	67800000	67840000	0.5	149	5
185	chr16	84280000	84320000	0.5	154	5
117	chr15	19160000	19440000	0	-1	1
208	chr15	20480000	20520000	0	-1	1
191	chr15	20560000	20640000	0	-1	1
9	chr15	22720000	25960000	0	-1	1
212	chr15	27120000	27160000	0	-1	1
143	chr15	27320000	27520000	0	-1	1
92	chr15	27720000	28160000	0	-1	1
144	chr15	29000000	29200000	0	-1	1
101	chr15	29320000	29680000	0	-1	1
193	chr15	29840000	29920000	0	-1	1
175	chr15	30040000	30160000	0	-1	1
29	chr15	30760000	32120000	0	-1	1
145	chr15	32240000	32440000	0	-1	1
5	chr15	32720000	38520000	0	-1	1
130	chr15	38640000	38880000	0	-1	1
163	chr15	39000000	39160000	0	-1	1
164	chr15	39280000	39440000	0	-1	1
120	chr15	39640000	39920000	0	-1	1
24	chr15	40040000	41640000	0	-1	1
64	chr15	41960000	42640000	0	-1	1
180	chr15	42760000	42880000	0	-1	1
0	chr15	43320000	60320000	0	-1	1
19	chr15	60440000	62240000	0	-1	1
81	chr15	62280000	62800000	0	-1	1
105	chr15	63040000	63400000	0	-1	1
47	chr15	63440000	64400000	0	-1	1
21	chr15	64600000	66320000	0	-1	1
7	chr15	66360000	70320000	0	-1	1
25	chr15	70440000	72040000	0	-1	1
154	chr15	72240000	72440000	0	-1	1
136	chr15	72480000	72720000	0	-1	1
155	chr15	72840000	73040000	0	-1	1
219	chr15	73240000	73280000	0	-1	1
137	chr15	73480000	73720000	0	-1	1
22	chr15	73920000	75640000	0	-1	1
185	chr15	75760000	75880000	0	-1	1
168	chr15	76080000	76240000	0	-1	1
94	chr15	76360000	76800000	0	-1	1
10	chr15	77080000	80320000	0	-1	1
27	chr15	81040000	82520000	0	-1	1
